Cancer,Articles,Country,ASR,Norm_articles
Vaginal cancer,0,Chad,0.43,0.0
Vulvar cancer,0,Chad,0.62,0.0
Anal cancer,1,China,0.22,0.0007100860624307666
Bladder cancer,109,China,3.4,0.07739938080495357
Brain cancer,109,China,4.2,0.07739938080495357
Breast cancer,1135,China,33.0,0.8059476808589201
Cervical cancer,314,China,13.8,0.2229670236032607
Colon cancer,129,China,10.4,0.09160110205356889
Colorectal cancer,690,China,20.1,0.48995938307722897
Esophageal cancer,320,China,8.3,0.2272275399778453
Gallbladder cancer,15,China,1.1,0.0106512909364615
Hodgkin lymphoma,65,China,0.23,0.04615559405799983
Kaposi sarcoma,0,China,0.03,0.0
Kidney cancer,129,China,3.1,0.09160110205356889
Laryngeal cancer,16,China,1.2,0.011361376998892265
Leukemia,648,China,4.5,0.46013576845513676
Liver cancer,1065,China,15.0,0.7562416564887664
Lung cancer,1065,China,40.8,0.7562416564887664
Mesothelioma,7,China,0.1,0.004970602437015366
Mouth cancer,0,China,1.5,0.0
Multiple myeloma,168,China,1.2,0.1192944584883688
Non-Hodgkin lymphoma,138,China,3.5,0.0979918766154458
Ovarian cancer,140,China,5.7,0.09941204874030733
Pancreatic cancer,162,China,4.4,0.11503394211378419
Penile cancer,6,China,0.49,0.004260516374584599
Prostate cancer,240,China,9.7,0.170420654983384
Rectal cancer,342,China,9.5,0.24284943335132217
Salivary gland cancer,0,China,0.48,0.0
Skin cancer,102,China,2.27,0.07242877836793819
Stomach cancer,79,China,13.7,0.05609679893203056
Testicular cancer,0,China,0.41,0.0
Throat cancer,0,China,3.12,0.0
Thyroid cancer,136,China,24.6,0.09657170449058426
Uterine cancer,48,China,6.8,0.034084130996676794
Vaginal cancer,0,China,0.23,0.0
Vulvar cancer,1,China,0.32,0.0007100860624307666
Anal cancer,0,Uzbekistan,0.76,0.0
Bladder cancer,0,Uzbekistan,2.6,0.0
Brain cancer,0,Uzbekistan,4.9,0.0
Breast cancer,1,Uzbekistan,27.8,0.02641331159059959
Cervical cancer,0,Uzbekistan,14.8,0.0
Colon cancer,0,Uzbekistan,4.1,0.0
Colorectal cancer,0,Uzbekistan,9.0,0.0
Esophageal cancer,0,Uzbekistan,5.0,0.0
Gallbladder cancer,0,Uzbekistan,0.28,0.0
Hodgkin lymphoma,0,Uzbekistan,1.4,0.0
Kaposi sarcoma,0,Uzbekistan,0.16,0.0
Kidney cancer,0,Uzbekistan,2.4,0.0
Laryngeal cancer,0,Uzbekistan,0.48,0.0
Leukemia,0,Uzbekistan,4.4,0.0
Liver cancer,0,Uzbekistan,5.4,0.0
Lung cancer,0,Uzbekistan,8.4,0.0
Mesothelioma,0,Uzbekistan,0.16,0.0
Mouth cancer,0,Uzbekistan,3.2,0.0
Multiple myeloma,0,Uzbekistan,0.12,0.0
Non-Hodgkin lymphoma,0,Uzbekistan,1.8,0.0
Ovarian cancer,0,Uzbekistan,4.8,0.0
Pancreatic cancer,0,Uzbekistan,3.7,0.0
Penile cancer,0,Uzbekistan,0.08,0.0
Prostate cancer,0,Uzbekistan,10.3,0.0
Rectal cancer,0,Uzbekistan,4.2,0.0
Salivary gland cancer,0,Uzbekistan,0.41,0.0
Skin cancer,0,Uzbekistan,1.98,0.0
Stomach cancer,0,Uzbekistan,10.2,0.0
Testicular cancer,0,Uzbekistan,1.7,0.0
Throat cancer,0,Uzbekistan,1.76,0.0
Thyroid cancer,0,Uzbekistan,1.2,0.0
Uterine cancer,0,Uzbekistan,5.3,0.0
Vaginal cancer,0,Uzbekistan,0.26,0.0
Vulvar cancer,0,Uzbekistan,0.47,0.0
Anal cancer,0,Albania,0.24,0.0
Bladder cancer,0,Albania,8.2,0.0
Brain cancer,0,Albania,7.0,0.0
Breast cancer,0,Albania,51.1,0.0
Cervical cancer,0,Albania,8.7,0.0
Colon cancer,0,Albania,4.9,0.0
Colorectal cancer,0,Albania,10.2,0.0
Esophageal cancer,0,Albania,1.3,0.0
Gallbladder cancer,0,Albania,0.79,0.0
Hodgkin lymphoma,0,Albania,1.9,0.0
Kaposi sarcoma,0,Albania,0.07,0.0
Kidney cancer,0,Albania,3.5,0.0
Laryngeal cancer,0,Albania,3.3,0.0
Leukemia,0,Albania,7.4,0.0
Liver cancer,0,Albania,3.2,0.0
Lung cancer,0,Albania,25.3,0.0
Mesothelioma,0,Albania,0.64,0.0
Mouth cancer,0,Albania,1.7,0.0
Multiple myeloma,0,Albania,1.5,0.0
Non-Hodgkin lymphoma,0,Albania,2.3,0.0
Ovarian cancer,0,Albania,8.8,0.0
Pancreatic cancer,0,Albania,5.3,0.0
Penile cancer,0,Albania,0.51,0.0
Prostate cancer,0,Albania,12.2,0.0
Rectal cancer,0,Albania,5.0,0.0
Salivary gland cancer,0,Albania,0.33,0.0
Skin cancer,0,Albania,7.4,0.0
Stomach cancer,0,Albania,12.6,0.0
Testicular cancer,0,Albania,3.3,0.0
Throat cancer,0,Albania,1.6,0.0
Thyroid cancer,0,Albania,1.1,0.0
Uterine cancer,0,Albania,9.7,0.0
Vaginal cancer,0,Albania,0.62,0.0
Vulvar cancer,0,Albania,1.0,0.0
Anal cancer,0,Guatemala,0.05,0.0
Bladder cancer,0,Guatemala,0.81,0.0
Brain cancer,0,Guatemala,1.8,0.0
Breast cancer,0,Guatemala,28.4,0.0
Cervical cancer,0,Guatemala,21.5,0.0
Colon cancer,0,Guatemala,5.6,0.0
Colorectal cancer,0,Guatemala,6.2,0.0
Esophageal cancer,0,Guatemala,1.0,0.0
Gallbladder cancer,0,Guatemala,0.35,0.0
Hodgkin lymphoma,1,Guatemala,0.88,0.05531031576106165
Kaposi sarcoma,0,Guatemala,0.0,0.0
Kidney cancer,0,Guatemala,2.0,0.0
Laryngeal cancer,0,Guatemala,0.61,0.0
Leukemia,0,Guatemala,6.1,0.0
Liver cancer,0,Guatemala,15.5,0.0
Lung cancer,0,Guatemala,3.8,0.0
Mesothelioma,0,Guatemala,0.0,0.0
Mouth cancer,0,Guatemala,0.87,0.0
Multiple myeloma,0,Guatemala,0.38,0.0
Non-Hodgkin lymphoma,0,Guatemala,2.5,0.0
Ovarian cancer,0,Guatemala,3.0,0.0
Pancreatic cancer,0,Guatemala,2.5,0.0
Penile cancer,0,Guatemala,0.3,0.0
Prostate cancer,0,Guatemala,43.6,0.0
Rectal cancer,0,Guatemala,0.56,0.0
Salivary gland cancer,0,Guatemala,0.15,0.0
Skin cancer,0,Guatemala,3.48,0.0
Stomach cancer,0,Guatemala,12.2,0.0
Testicular cancer,0,Guatemala,2.5,0.0
Throat cancer,0,Guatemala,0.46,0.0
Thyroid cancer,0,Guatemala,3.7,0.0
Uterine cancer,0,Guatemala,2.5,0.0
Vaginal cancer,0,Guatemala,0.19,0.0
Vulvar cancer,0,Guatemala,0.2,0.0
Anal cancer,1,Colombia,0.78,0.018976789716219567
Bladder cancer,0,Colombia,2.8,0.0
Brain cancer,1,Colombia,3.3,0.018976789716219567
Breast cancer,2,Colombia,50.7,0.037953579432439134
Cervical cancer,2,Colombia,13.7,0.037953579432439134
Colon cancer,0,Colombia,11.2,0.0
Colorectal cancer,0,Colombia,16.4,0.0
Esophageal cancer,0,Colombia,1.4,0.0
Gallbladder cancer,0,Colombia,0.96,0.0
Hodgkin lymphoma,0,Colombia,1.2,0.0
Kaposi sarcoma,0,Colombia,0.69,0.0
Kidney cancer,0,Colombia,3.8,0.0
Laryngeal cancer,0,Colombia,1.4,0.0
Leukemia,3,Colombia,6.1,0.056930369148658705
Liver cancer,2,Colombia,3.6,0.037953579432439134
Lung cancer,2,Colombia,10.1,0.037953579432439134
Mesothelioma,0,Colombia,0.21,0.0
Mouth cancer,0,Colombia,1.3,0.0
Multiple myeloma,1,Colombia,2.1,0.018976789716219567
Non-Hodgkin lymphoma,0,Colombia,6.0,0.0
Ovarian cancer,0,Colombia,6.7,0.0
Pancreatic cancer,0,Colombia,4.0,0.0
Penile cancer,0,Colombia,1.6,0.0
Prostate cancer,1,Colombia,52.6,0.018976789716219567
Rectal cancer,0,Colombia,4.5,0.0
Salivary gland cancer,0,Colombia,0.68,0.0
Skin cancer,2,Colombia,6.6,0.037953579432439134
Stomach cancer,0,Colombia,12.9,0.0
Testicular cancer,0,Colombia,4.5,0.0
Throat cancer,0,Colombia,1.34,0.0
Thyroid cancer,1,Colombia,8.1,0.018976789716219567
Uterine cancer,0,Colombia,8.8,0.0
Vaginal cancer,0,Colombia,0.51,0.0
Vulvar cancer,0,Colombia,1.1,0.0
Anal cancer,0,Morocco,0.62,0.0
Bladder cancer,0,Morocco,5.1,0.0
Brain cancer,0,Morocco,3.5,0.0
Breast cancer,2,Morocco,58.4,0.053033302023355704
Cervical cancer,0,Morocco,12.0,0.0
Colon cancer,0,Morocco,6.7,0.0
Colorectal cancer,0,Morocco,12.3,0.0
Esophageal cancer,0,Morocco,1.0,0.0
Gallbladder cancer,0,Morocco,1.2,0.0
Hodgkin lymphoma,1,Morocco,2.0,0.026516651011677852
Kaposi sarcoma,0,Morocco,0.25,0.0
Kidney cancer,0,Morocco,1.9,0.0
Laryngeal cancer,0,Morocco,2.8,0.0
Leukemia,2,Morocco,3.8,0.053033302023355704
Liver cancer,0,Morocco,2.6,0.0
Lung cancer,0,Morocco,20.4,0.0
Mesothelioma,0,Morocco,0.16,0.0
Mouth cancer,0,Morocco,1.7,0.0
Multiple myeloma,0,Morocco,1.3,0.0
Non-Hodgkin lymphoma,0,Morocco,5.7,0.0
Ovarian cancer,0,Morocco,6.3,0.0
Pancreatic cancer,0,Morocco,2.8,0.0
Penile cancer,0,Morocco,0.03,0.0
Prostate cancer,0,Morocco,23.6,0.0
Rectal cancer,1,Morocco,5.0,0.026516651011677852
Salivary gland cancer,0,Morocco,0.39,0.0
Skin cancer,0,Morocco,1.75,0.0
Stomach cancer,0,Morocco,5.5,0.0
Testicular cancer,0,Morocco,0.79,0.0
Throat cancer,0,Morocco,2.95,0.0
Thyroid cancer,0,Morocco,6.8,0.0
Uterine cancer,0,Morocco,4.2,0.0
Vaginal cancer,0,Morocco,0.31,0.0
Vulvar cancer,0,Morocco,0.88,0.0
Anal cancer,0,Rwanda,0.23,0.0
Bladder cancer,0,Rwanda,0.81,0.0
Brain cancer,0,Rwanda,1.6,0.0
Breast cancer,1,Rwanda,16.2,0.07089700090797789
Cervical cancer,0,Rwanda,18.9,0.0
Colon cancer,0,Rwanda,1.9,0.0
Colorectal cancer,0,Rwanda,4.2,0.0
Esophageal cancer,0,Rwanda,2.0,0.0
Gallbladder cancer,0,Rwanda,0.0,0.0
Hodgkin lymphoma,0,Rwanda,0.65,0.0
Kaposi sarcoma,0,Rwanda,1.2,0.0
Kidney cancer,0,Rwanda,0.8,0.0
Laryngeal cancer,0,Rwanda,0.93,0.0
Leukemia,0,Rwanda,2.5,0.0
Liver cancer,0,Rwanda,4.9,0.0
Lung cancer,0,Rwanda,2.8,0.0
Mesothelioma,0,Rwanda,0.0,0.0
Mouth cancer,0,Rwanda,1.1,0.0
Multiple myeloma,0,Rwanda,0.73,0.0
Non-Hodgkin lymphoma,0,Rwanda,3.0,0.0
Ovarian cancer,0,Rwanda,4.0,0.0
Pancreatic cancer,0,Rwanda,0.73,0.0
Penile cancer,0,Rwanda,2.6,0.0
Prostate cancer,0,Rwanda,36.4,0.0
Rectal cancer,0,Rwanda,2.2,0.0
Salivary gland cancer,0,Rwanda,0.33,0.0
Skin cancer,0,Rwanda,2.5700000000000003,0.0
Stomach cancer,0,Rwanda,8.2,0.0
Testicular cancer,0,Rwanda,0.44,0.0
Throat cancer,0,Rwanda,0.75,0.0
Thyroid cancer,0,Rwanda,0.9,0.0
Uterine cancer,0,Rwanda,1.2,0.0
Vaginal cancer,0,Rwanda,0.24,0.0
Vulvar cancer,0,Rwanda,1.4,0.0
Anal cancer,0,Barbados,1.4,0.0
Bladder cancer,0,Barbados,1.6,0.0
Brain cancer,0,Barbados,1.1,0.0
Breast cancer,0,Barbados,57.7,0.0
Cervical cancer,0,Barbados,13.8,0.0
Colon cancer,0,Barbados,15.8,0.0
Colorectal cancer,0,Barbados,24.7,0.0
Esophageal cancer,0,Barbados,0.92,0.0
Gallbladder cancer,0,Barbados,0.37,0.0
Hodgkin lymphoma,0,Barbados,0.0,0.0
Kaposi sarcoma,0,Barbados,2.0,0.0
Kidney cancer,0,Barbados,5.1,0.0
Laryngeal cancer,0,Barbados,1.3,0.0
Leukemia,0,Barbados,7.0,0.0
Liver cancer,0,Barbados,2.4,0.0
Lung cancer,0,Barbados,9.4,0.0
Mesothelioma,0,Barbados,0.0,0.0
Mouth cancer,0,Barbados,1.6,0.0
Multiple myeloma,0,Barbados,6.1,0.0
Non-Hodgkin lymphoma,0,Barbados,7.6,0.0
Ovarian cancer,0,Barbados,7.3,0.0
Pancreatic cancer,0,Barbados,6.1,0.0
Penile cancer,0,Barbados,0.41,0.0
Prostate cancer,0,Barbados,100.5,0.0
Rectal cancer,0,Barbados,7.5,0.0
Salivary gland cancer,0,Barbados,0.2,0.0
Skin cancer,0,Barbados,3.1,0.0
Stomach cancer,0,Barbados,5.0,0.0
Testicular cancer,0,Barbados,0.0,0.0
Throat cancer,0,Barbados,3.31,0.0
Thyroid cancer,0,Barbados,3.4,0.0
Uterine cancer,0,Barbados,24.9,0.0
Vaginal cancer,0,Barbados,0.0,0.0
Vulvar cancer,0,Barbados,1.5,0.0
Anal cancer,0,Sri Lanka,0.41,0.0
Bladder cancer,1,Sri Lanka,1.9,0.04594918846840786
Brain cancer,0,Sri Lanka,1.8,0.0
Breast cancer,1,Sri Lanka,27.7,0.04594918846840786
Cervical cancer,0,Sri Lanka,9.2,0.0
Colon cancer,0,Sri Lanka,3.3,0.0
Colorectal cancer,2,Sri Lanka,7.8,0.09189837693681573
Esophageal cancer,0,Sri Lanka,5.4,0.0
Gallbladder cancer,0,Sri Lanka,0.33,0.0
Hodgkin lymphoma,0,Sri Lanka,0.92,0.0
Kaposi sarcoma,0,Sri Lanka,0.0,0.0
Kidney cancer,0,Sri Lanka,1.2,0.0
Laryngeal cancer,0,Sri Lanka,2.5,0.0
Leukemia,0,Sri Lanka,3.9,0.0
Liver cancer,0,Sri Lanka,1.2,0.0
Lung cancer,0,Sri Lanka,6.7,0.0
Mesothelioma,0,Sri Lanka,0.02,0.0
Mouth cancer,0,Sri Lanka,8.1,0.0
Multiple myeloma,0,Sri Lanka,1.5,0.0
Non-Hodgkin lymphoma,0,Sri Lanka,3.3,0.0
Ovarian cancer,0,Sri Lanka,8.2,0.0
Pancreatic cancer,0,Sri Lanka,0.83,0.0
Penile cancer,0,Sri Lanka,0.69,0.0
Prostate cancer,0,Sri Lanka,6.5,0.0
Rectal cancer,0,Sri Lanka,4.0,0.0
Salivary gland cancer,0,Sri Lanka,0.67,0.0
Skin cancer,0,Sri Lanka,1.63,0.0
Stomach cancer,0,Sri Lanka,2.6,0.0
Testicular cancer,0,Sri Lanka,0.73,0.0
Throat cancer,0,Sri Lanka,3.12,0.0
Thyroid cancer,1,Sri Lanka,6.7,0.04594918846840786
Uterine cancer,0,Sri Lanka,4.3,0.0
Vaginal cancer,0,Sri Lanka,0.35,0.0
Vulvar cancer,0,Sri Lanka,0.25,0.0
Anal cancer,1,India,0.36,0.0007054713536302145
Bladder cancer,24,India,1.6,0.016931312487125146
Brain cancer,31,India,2.3,0.021869611962536648
Breast cancer,128,India,26.6,0.09030033326466745
Cervical cancer,73,India,17.7,0.05149940881500566
Colon cancer,1,India,2.4,0.0007054713536302145
Colorectal cancer,10,India,4.9,0.007054713536302145
Esophageal cancer,15,India,5.0,0.010582070304453217
Gallbladder cancer,16,India,1.5,0.011287541658083431
Hodgkin lymphoma,8,India,0.67,0.005643770829041716
Kaposi sarcoma,0,India,0.0,0.0
Kidney cancer,6,India,1.3,0.0042328281217812866
Laryngeal cancer,2,India,2.5,0.001410942707260429
Leukemia,99,India,3.6,0.06984166400939124
Liver cancer,10,India,2.7,0.007054713536302145
Lung cancer,10,India,5.8,0.007054713536302145
Mesothelioma,0,India,0.11,0.0
Mouth cancer,0,India,9.9,0.0
Multiple myeloma,15,India,1.2,0.010582070304453217
Non-Hodgkin lymphoma,13,India,2.8,0.009171127597192788
Ovarian cancer,16,India,6.6,0.011287541658083431
Pancreatic cancer,3,India,0.96,0.0021164140608906433
Penile cancer,2,India,1.5,0.001410942707260429
Prostate cancer,22,India,5.6,0.015520369779864719
Rectal cancer,11,India,2.2,0.007760184889932359
Salivary gland cancer,0,India,0.56,0.0
Skin cancer,4,India,1.07,0.002821885414520858
Stomach cancer,2,India,4.5,0.001410942707260429
Testicular cancer,0,India,0.57,0.0
Throat cancer,0,India,4.15,0.0
Thyroid cancer,7,India,1.5,0.004938299475411501
Uterine cancer,2,India,2.5,0.001410942707260429
Vaginal cancer,0,India,0.7,0.0
Vulvar cancer,0,India,0.43,0.0
Anal cancer,0,Laos,0.19,0.0
Bladder cancer,0,Laos,1.9,0.0
Brain cancer,0,Laos,3.0,0.0
Breast cancer,0,Laos,31.6,0.0
Cervical cancer,0,Laos,12.0,0.0
Colon cancer,0,Laos,7.8,0.0
Colorectal cancer,0,Laos,14.1,0.0
Esophageal cancer,0,Laos,4.4,0.0
Gallbladder cancer,0,Laos,1.4,0.0
Hodgkin lymphoma,0,Laos,0.29,0.0
Kaposi sarcoma,0,Laos,0.02,0.0
Kidney cancer,0,Laos,1.3,0.0
Laryngeal cancer,0,Laos,1.3,0.0
Leukemia,0,Laos,5.0,0.0
Liver cancer,0,Laos,24.9,0.0
Lung cancer,0,Laos,17.6,0.0
Mesothelioma,0,Laos,0.0,0.0
Mouth cancer,0,Laos,3.7,0.0
Multiple myeloma,0,Laos,1.1,0.0
Non-Hodgkin lymphoma,0,Laos,4.3,0.0
Ovarian cancer,0,Laos,5.5,0.0
Pancreatic cancer,0,Laos,1.4,0.0
Penile cancer,0,Laos,1.3,0.0
Prostate cancer,0,Laos,4.1,0.0
Rectal cancer,0,Laos,6.0,0.0
Salivary gland cancer,0,Laos,0.59,0.0
Skin cancer,0,Laos,2.41,0.0
Stomach cancer,0,Laos,11.3,0.0
Testicular cancer,0,Laos,0.52,0.0
Throat cancer,0,Laos,5.37,0.0
Thyroid cancer,0,Laos,4.9,0.0
Uterine cancer,0,Laos,3.3,0.0
Vaginal cancer,0,Laos,0.27,0.0
Vulvar cancer,0,Laos,0.61,0.0
Anal cancer,0,Sao Tome and Principe,0.0,0.0
Bladder cancer,0,Sao Tome and Principe,5.6,0.0
Brain cancer,0,Sao Tome and Principe,0.0,0.0
Breast cancer,0,Sao Tome and Principe,19.9,0.0
Cervical cancer,0,Sao Tome and Principe,18.8,0.0
Colon cancer,0,Sao Tome and Principe,5.4,0.0
Colorectal cancer,0,Sao Tome and Principe,6.3,0.0
Esophageal cancer,0,Sao Tome and Principe,1.6,0.0
Gallbladder cancer,0,Sao Tome and Principe,0.66,0.0
Hodgkin lymphoma,0,Sao Tome and Principe,0.0,0.0
Kaposi sarcoma,0,Sao Tome and Principe,0.0,0.0
Kidney cancer,0,Sao Tome and Principe,0.37,0.0
Laryngeal cancer,0,Sao Tome and Principe,1.6,0.0
Leukemia,0,Sao Tome and Principe,0.39,0.0
Liver cancer,0,Sao Tome and Principe,8.0,0.0
Lung cancer,0,Sao Tome and Principe,12.7,0.0
Mesothelioma,0,Sao Tome and Principe,0.0,0.0
Mouth cancer,0,Sao Tome and Principe,0.0,0.0
Multiple myeloma,0,Sao Tome and Principe,0.0,0.0
Non-Hodgkin lymphoma,0,Sao Tome and Principe,0.0,0.0
Ovarian cancer,0,Sao Tome and Principe,6.7,0.0
Pancreatic cancer,0,Sao Tome and Principe,2.3,0.0
Penile cancer,0,Sao Tome and Principe,0.0,0.0
Prostate cancer,0,Sao Tome and Principe,44.8,0.0
Rectal cancer,0,Sao Tome and Principe,0.88,0.0
Salivary gland cancer,0,Sao Tome and Principe,0.0,0.0
Skin cancer,0,Sao Tome and Principe,0.66,0.0
Stomach cancer,0,Sao Tome and Principe,11.1,0.0
Testicular cancer,0,Sao Tome and Principe,0.0,0.0
Throat cancer,0,Sao Tome and Principe,0.0,0.0
Thyroid cancer,0,Sao Tome and Principe,0.0,0.0
Uterine cancer,0,Sao Tome and Principe,2.9,0.0
Vaginal cancer,0,Sao Tome and Principe,0.0,0.0
Vulvar cancer,0,Sao Tome and Principe,0.0,0.0
Anal cancer,0,French Polynesia,0.21,0.0
Bladder cancer,0,French Polynesia,4.3,0.0
Brain cancer,0,French Polynesia,2.1,0.0
Breast cancer,0,French Polynesia,71.9,0.0
Cervical cancer,0,French Polynesia,8.3,0.0
Colon cancer,0,French Polynesia,6.8,0.0
Colorectal cancer,0,French Polynesia,11.9,0.0
Esophageal cancer,0,French Polynesia,3.0,0.0
Gallbladder cancer,0,French Polynesia,2.0,0.0
Hodgkin lymphoma,0,French Polynesia,0.0,0.0
Kaposi sarcoma,0,French Polynesia,0.0,0.0
Kidney cancer,0,French Polynesia,3.4,0.0
Laryngeal cancer,0,French Polynesia,2.4,0.0
Leukemia,0,French Polynesia,4.8,0.0
Liver cancer,0,French Polynesia,8.5,0.0
Lung cancer,0,French Polynesia,40.0,0.0
Mesothelioma,0,French Polynesia,0.0,0.0
Mouth cancer,0,French Polynesia,3.3,0.0
Multiple myeloma,0,French Polynesia,3.4,0.0
Non-Hodgkin lymphoma,0,French Polynesia,6.9,0.0
Ovarian cancer,0,French Polynesia,6.4,0.0
Pancreatic cancer,0,French Polynesia,4.6,0.0
Penile cancer,0,French Polynesia,0.0,0.0
Prostate cancer,0,French Polynesia,62.3,0.0
Rectal cancer,0,French Polynesia,4.9,0.0
Salivary gland cancer,0,French Polynesia,0.23,0.0
Skin cancer,0,French Polynesia,5.1,0.0
Stomach cancer,0,French Polynesia,6.8,0.0
Testicular cancer,0,French Polynesia,1.4,0.0
Throat cancer,0,French Polynesia,4.800000000000001,0.0
Thyroid cancer,0,French Polynesia,16.9,0.0
Uterine cancer,0,French Polynesia,10.4,0.0
Vaginal cancer,0,French Polynesia,0.0,0.0
Vulvar cancer,0,French Polynesia,0.0,0.0
Anal cancer,0,Gambia,0.0,0.0
Bladder cancer,0,Gambia,1.3,0.0
Brain cancer,1,Gambia,0.39,0.4127605757514719
Breast cancer,1,Gambia,12.1,0.4127605757514719
Cervical cancer,0,Gambia,39.4,0.0
Colon cancer,0,Gambia,0.9,0.0
Colorectal cancer,0,Gambia,2.6,0.0
Esophageal cancer,0,Gambia,2.0,0.0
Gallbladder cancer,0,Gambia,0.0,0.0
Hodgkin lymphoma,1,Gambia,0.16,0.4127605757514719
Kaposi sarcoma,0,Gambia,0.29,0.0
Kidney cancer,0,Gambia,0.24,0.0
Laryngeal cancer,0,Gambia,0.57,0.0
Leukemia,0,Gambia,0.89,0.0
Liver cancer,4,Gambia,17.9,1.6510423030058876
Lung cancer,4,Gambia,5.0,1.6510423030058876
Mesothelioma,0,Gambia,0.0,0.0
Mouth cancer,0,Gambia,0.34,0.0
Multiple myeloma,0,Gambia,0.0,0.0
Non-Hodgkin lymphoma,1,Gambia,1.7,0.4127605757514719
Ovarian cancer,0,Gambia,2.2,0.0
Pancreatic cancer,0,Gambia,1.6,0.0
Penile cancer,0,Gambia,0.82,0.0
Prostate cancer,0,Gambia,10.3,0.0
Rectal cancer,0,Gambia,1.7,0.0
Salivary gland cancer,0,Gambia,0.07,0.0
Skin cancer,0,Gambia,0.36,0.0
Stomach cancer,0,Gambia,2.8,0.0
Testicular cancer,0,Gambia,0.07,0.0
Throat cancer,0,Gambia,0.0,0.0
Thyroid cancer,0,Gambia,0.42,0.0
Uterine cancer,0,Gambia,1.5,0.0
Vaginal cancer,0,Gambia,0.0,0.0
Vulvar cancer,0,Gambia,0.11,0.0
Anal cancer,0,Haiti,0.7,0.0
Bladder cancer,0,Haiti,2.8,0.0
Brain cancer,0,Haiti,0.37,0.0
Breast cancer,0,Haiti,25.2,0.0
Cervical cancer,0,Haiti,16.6,0.0
Colon cancer,0,Haiti,8.7,0.0
Colorectal cancer,0,Haiti,11.3,0.0
Esophageal cancer,0,Haiti,2.2,0.0
Gallbladder cancer,0,Haiti,0.9,0.0
Hodgkin lymphoma,0,Haiti,0.82,0.0
Kaposi sarcoma,0,Haiti,0.53,0.0
Kidney cancer,0,Haiti,2.2,0.0
Laryngeal cancer,0,Haiti,0.98,0.0
Leukemia,0,Haiti,4.4,0.0
Liver cancer,0,Haiti,9.3,0.0
Lung cancer,0,Haiti,6.1,0.0
Mesothelioma,0,Haiti,0.04,0.0
Mouth cancer,0,Haiti,1.3,0.0
Multiple myeloma,0,Haiti,1.0,0.0
Non-Hodgkin lymphoma,0,Haiti,4.4,0.0
Ovarian cancer,0,Haiti,4.9,0.0
Pancreatic cancer,0,Haiti,3.2,0.0
Penile cancer,0,Haiti,1.3,0.0
Prostate cancer,0,Haiti,69.8,0.0
Rectal cancer,0,Haiti,1.9,0.0
Salivary gland cancer,0,Haiti,1.3,0.0
Skin cancer,0,Haiti,1.36,0.0
Stomach cancer,0,Haiti,9.9,0.0
Testicular cancer,0,Haiti,1.8,0.0
Throat cancer,0,Haiti,1.44,0.0
Thyroid cancer,0,Haiti,1.2,0.0
Uterine cancer,0,Haiti,3.0,0.0
Vaginal cancer,0,Haiti,0.49,0.0
Vulvar cancer,0,Haiti,0.06,0.0
Anal cancer,1,Iran,0.26,0.011633182489733716
Bladder cancer,5,Iran,7.1,0.05816591244866858
Brain cancer,5,Iran,6.3,0.05816591244866858
Breast cancer,188,Iran,30.5,2.1870383080699387
Cervical cancer,21,Iran,2.5,0.24429683228440804
Colon cancer,7,Iran,9.5,0.08143227742813601
Colorectal cancer,25,Iran,13.9,0.2908295622433429
Esophageal cancer,7,Iran,3.9,0.08143227742813601
Gallbladder cancer,0,Iran,0.6,0.0
Hodgkin lymphoma,1,Iran,1.9,0.011633182489733716
Kaposi sarcoma,0,Iran,0.19,0.0
Kidney cancer,1,Iran,2.3,0.011633182489733716
Laryngeal cancer,1,Iran,3.0,0.011633182489733716
Leukemia,55,Iran,7.4,0.6398250369353544
Liver cancer,2,Iran,6.4,0.023266364979467432
Lung cancer,2,Iran,12.1,0.023266364979467432
Mesothelioma,0,Iran,0.05,0.0
Mouth cancer,2,Iran,1.4,0.023266364979467432
Multiple myeloma,7,Iran,1.4,0.08143227742813601
Non-Hodgkin lymphoma,0,Iran,4.0,0.0
Ovarian cancer,2,Iran,4.2,0.023266364979467432
Pancreatic cancer,1,Iran,3.9,0.011633182489733716
Penile cancer,0,Iran,0.08,0.0
Prostate cancer,19,Iran,21.8,0.2210304673049406
Rectal cancer,17,Iran,4.1,0.19776410232547317
Salivary gland cancer,0,Iran,0.31,0.0
Skin cancer,11,Iran,5.28,0.1279650073870709
Stomach cancer,7,Iran,19.4,0.08143227742813601
Testicular cancer,0,Iran,1.4,0.0
Throat cancer,0,Iran,0.53,0.0
Thyroid cancer,9,Iran,4.0,0.10469864240760345
Uterine cancer,4,Iran,3.1,0.046532729958934864
Vaginal cancer,0,Iran,0.12,0.0
Vulvar cancer,0,Iran,0.1,0.0
Anal cancer,0,Senegal,0.66,0.0
Bladder cancer,0,Senegal,3.2,0.0
Brain cancer,0,Senegal,2.1,0.0
Breast cancer,0,Senegal,29.9,0.0
Cervical cancer,1,Senegal,34.3,0.05378293572863884
Colon cancer,0,Senegal,3.0,0.0
Colorectal cancer,0,Senegal,6.2,0.0
Esophageal cancer,0,Senegal,1.7,0.0
Gallbladder cancer,0,Senegal,0.28,0.0
Hodgkin lymphoma,0,Senegal,0.55,0.0
Kaposi sarcoma,0,Senegal,0.6,0.0
Kidney cancer,0,Senegal,1.2,0.0
Laryngeal cancer,0,Senegal,0.65,0.0
Leukemia,0,Senegal,1.2,0.0
