Cancer,Articles,Country,ASR,Norm_articles
Kidney cancer,19,Cuba,3.4,1.9491163680945243
Laryngeal cancer,2,Cuba,8.3,0.20517014400994993
Leukemia,36,Cuba,6.0,3.693062592179099
Liver cancer,5,Cuba,4.1,0.5129253600248749
Lung cancer,37,Cuba,29.8,3.7956476641840737
Mesothelioma,0,Cuba,0.07,0.0
Mouth cancer,0,Cuba,5.0,0.0
Multiple myeloma,4,Cuba,1.9,0.41034028801989986
Non-Hodgkin lymphoma,3,Cuba,6.4,0.3077552160149249
Ovarian cancer,2,Cuba,5.3,0.20517014400994993
Pancreatic cancer,1,Cuba,4.4,0.10258507200497496
Penile cancer,0,Cuba,1.3,0.0
Prostate cancer,27,Cuba,58.1,2.769796944134324
Rectal cancer,1,Cuba,3.9,0.10258507200497496
Salivary gland cancer,0,Cuba,0.73,0.0
Skin cancer,52,Cuba,17.01,5.334423744258698
Stomach cancer,0,Cuba,5.6,0.0
Testicular cancer,1,Cuba,1.3,0.10258507200497496
Throat cancer,0,Cuba,5.01,0.0
Thyroid cancer,0,Cuba,4.3,0.0
Uterine cancer,0,Cuba,17.0,0.0
Vaginal cancer,0,Cuba,0.55,0.0
Vulvar cancer,0,Cuba,0.98,0.0
Anal cancer,0,Kuwait,0.16,0.0
Bladder cancer,5,Kuwait,4.6,1.0243269454939243
Brain cancer,15,Kuwait,1.8,3.072980836481773
Breast cancer,161,Kuwait,49.8,32.983327644904364
Cervical cancer,15,Kuwait,3.1,3.072980836481773
Colon cancer,14,Kuwait,7.8,2.868115447382988
Colorectal cancer,41,Kuwait,11.2,8.39948095305018
Esophageal cancer,1,Kuwait,1.1,0.20486538909878485
Gallbladder cancer,0,Kuwait,0.83,0.0
Hodgkin lymphoma,17,Kuwait,1.9,3.4827116146793426
Kaposi sarcoma,3,Kuwait,0.13,0.6145961672963546
Kidney cancer,8,Kuwait,2.5,1.6389231127902788
Laryngeal cancer,0,Kuwait,1.4,0.0
Leukemia,68,Kuwait,6.0,13.93084645871737
Liver cancer,13,Kuwait,4.3,2.6632500582842034
Lung cancer,15,Kuwait,6.4,3.072980836481773
Mesothelioma,1,Kuwait,0.48,0.20486538909878485
Mouth cancer,1,Kuwait,1.5,0.20486538909878485
Multiple myeloma,5,Kuwait,1.8,1.0243269454939243
Non-Hodgkin lymphoma,28,Kuwait,6.2,5.736230894765976
Ovarian cancer,5,Kuwait,5.5,1.0243269454939243
Pancreatic cancer,4,Kuwait,3.3,0.8194615563951394
Penile cancer,0,Kuwait,0.0,0.0
Prostate cancer,36,Kuwait,16.6,7.375154007556255
Rectal cancer,5,Kuwait,3.3,1.0243269454939243
Salivary gland cancer,1,Kuwait,0.34,0.20486538909878485
Skin cancer,14,Kuwait,0.73,2.868115447382988
Stomach cancer,5,Kuwait,2.5,1.0243269454939243
Testicular cancer,2,Kuwait,0.63,0.4097307781975697
Throat cancer,0,Kuwait,1.28,0.0
Thyroid cancer,24,Kuwait,4.8,4.916769338370837
Uterine cancer,3,Kuwait,8.5,0.6145961672963546
Vaginal cancer,0,Kuwait,0.0,0.0
Vulvar cancer,0,Kuwait,0.12,0.0
Anal cancer,6,Argentina,0.5,0.12747611464105457
Bladder cancer,49,Argentina,5.2,1.041054936235279
Brain cancer,149,Argentina,3.7,3.1656568469195214
Breast cancer,835,Argentina,71.3,17.740425954213425
Cervical cancer,142,Argentina,16.8,3.0169347131716244
Colon cancer,95,Argentina,19.0,2.0183718151500307
Colorectal cancer,197,Argentina,24.2,4.185465764047958
Esophageal cancer,16,Argentina,3.1,0.33993630570947886
Gallbladder cancer,10,Argentina,1.3,0.21246019106842426
Hodgkin lymphoma,67,Argentina,1.7,1.4234832801584427
Kaposi sarcoma,13,Argentina,0.45,0.2761982483889516
Kidney cancer,76,Argentina,8.1,1.6146974521200244
Laryngeal cancer,7,Argentina,2.1,0.148722133747897
Leukemia,474,Argentina,5.3,10.07061305664331
Liver cancer,164,Argentina,3.7,3.484347133522158
Lung cancer,224,Argentina,19.9,4.759108279932704
Mesothelioma,16,Argentina,0.37,0.33993630570947886
Mouth cancer,0,Argentina,2.0,0.0
Multiple myeloma,59,Argentina,1.7,1.2535151273037033
Non-Hodgkin lymphoma,67,Argentina,6.6,1.4234832801584427
Ovarian cancer,50,Argentina,6.8,1.0623009553421214
Pancreatic cancer,50,Argentina,7.9,1.0623009553421214
Penile cancer,2,Argentina,1.6,0.04249203821368486
Prostate cancer,165,Argentina,44.7,3.5055931526290003
Rectal cancer,17,Argentina,4.7,0.3611823248163213
Salivary gland cancer,3,Argentina,0.48,0.06373805732052729
Skin cancer,362,Argentina,7.699999999999999,7.691058916676958
Stomach cancer,15,Argentina,6.7,0.31869028660263643
Testicular cancer,8,Argentina,8.5,0.16996815285473943
Throat cancer,0,Argentina,1.16,0.0
Thyroid cancer,127,Argentina,8.0,2.6982444265689884
Uterine cancer,22,Argentina,8.6,0.4674124203505334
Vaginal cancer,3,Argentina,0.32,0.06373805732052729
Vulvar cancer,7,Argentina,0.83,0.148722133747897
Anal cancer,0,Panama,0.31,0.0
Bladder cancer,2,Panama,1.8,0.4920315490629259
Brain cancer,0,Panama,2.0,0.0
Breast cancer,11,Panama,41.4,2.7061735198460926
Cervical cancer,6,Panama,14.5,1.4760946471887777
Colon cancer,1,Panama,10.9,0.24601577453146295
Colorectal cancer,4,Panama,15.1,0.9840630981258518
Esophageal cancer,0,Panama,0.94,0.0
Gallbladder cancer,0,Panama,0.9,0.0
Hodgkin lymphoma,0,Panama,1.5,0.0
Kaposi sarcoma,0,Panama,0.73,0.0
Kidney cancer,2,Panama,3.8,0.4920315490629259
Laryngeal cancer,0,Panama,0.68,0.0
Leukemia,0,Panama,7.1,0.0
Liver cancer,2,Panama,4.3,0.4920315490629259
Lung cancer,2,Panama,6.4,0.4920315490629259
Mesothelioma,0,Panama,0.02,0.0
Mouth cancer,0,Panama,1.1,0.0
Multiple myeloma,2,Panama,1.6,0.4920315490629259
Non-Hodgkin lymphoma,0,Panama,4.5,0.0
Ovarian cancer,1,Panama,4.0,0.24601577453146295
Pancreatic cancer,0,Panama,3.1,0.0
Penile cancer,1,Panama,1.0,0.24601577453146295
Prostate cancer,4,Panama,56.2,0.9840630981258518
Rectal cancer,0,Panama,3.8,0.0
Salivary gland cancer,0,Panama,0.27,0.0
Skin cancer,1,Panama,4.800000000000001,0.24601577453146295
Stomach cancer,2,Panama,8.8,0.4920315490629259
Testicular cancer,0,Panama,1.5,0.0
Throat cancer,0,Panama,1.26,0.0
Thyroid cancer,0,Panama,5.7,0.0
Uterine cancer,2,Panama,13.7,0.4920315490629259
Vaginal cancer,0,Panama,0.45,0.0
Vulvar cancer,0,Panama,0.4,0.0
Anal cancer,0,Nepal,0.15,0.0
Bladder cancer,11,Nepal,1.7,0.3677473535563175
Brain cancer,15,Nepal,1.1,0.5014736639404329
Breast cancer,80,Nepal,14.4,2.674526207682309
Cervical cancer,68,Nepal,14.2,2.2733472765299627
Colon cancer,7,Nepal,2.6,0.23402104317220204
Colorectal cancer,14,Nepal,4.4,0.4680420863444041
Esophageal cancer,8,Nepal,0.97,0.2674526207682309
Gallbladder cancer,10,Nepal,4.4,0.3343157759602886
Hodgkin lymphoma,2,Nepal,0.31,0.06686315519205772
Kaposi sarcoma,0,Nepal,0.0,0.0
Kidney cancer,14,Nepal,0.53,0.4680420863444041
Laryngeal cancer,1,Nepal,1.8,0.03343157759602886
Leukemia,24,Nepal,2.4,0.8023578623046927
Liver cancer,14,Nepal,2.1,0.4680420863444041
Lung cancer,25,Nepal,9.3,0.8357894399007216
Mesothelioma,4,Nepal,0.03,0.13372631038411545
Mouth cancer,0,Nepal,3.6,0.0
Multiple myeloma,6,Nepal,0.47,0.2005894655761732
Non-Hodgkin lymphoma,6,Nepal,2.1,0.2005894655761732
Ovarian cancer,12,Nepal,4.1,0.4011789311523464
Pancreatic cancer,12,Nepal,1.4,0.4011789311523464
Penile cancer,2,Nepal,1.5,0.06686315519205772
Prostate cancer,11,Nepal,3.0,0.3677473535563175
Rectal cancer,4,Nepal,1.7,0.13372631038411545
Salivary gland cancer,0,Nepal,0.48,0.0
Skin cancer,36,Nepal,1.05,1.2035367934570391
Stomach cancer,9,Nepal,6.5,0.3008841983642598
Testicular cancer,2,Nepal,0.18,0.06686315519205772
Throat cancer,0,Nepal,0.8300000000000001,0.0
Thyroid cancer,8,Nepal,2.5,0.2674526207682309
Uterine cancer,2,Nepal,1.3,0.06686315519205772
Vaginal cancer,0,Nepal,0.23,0.0
Vulvar cancer,0,Nepal,0.16,0.0
Anal cancer,1182,United States,1.5,3.475336115868153
Bladder cancer,10006,United States,10.5,29.41980810099555
Brain cancer,28398,United States,5.5,83.49627328123842
Breast cancer,99024,United States,95.9,291.1520165293807
Cervical cancer,12661,United States,6.3,37.22608338663848
Colon cancer,15411,United States,17.0,45.31167925689011
Colorectal cancer,28276,United States,27.0,83.13756684626725
Esophageal cancer,4347,United States,2.8,12.78112190835775
Gallbladder cancer,708,United States,0.67,2.081673409504782
Hodgkin lymphoma,6408,United States,2.2,18.840908486026333
Kaposi sarcoma,1145,United States,0.24,3.3665480987047673
Kidney cancer,14930,United States,12.8,43.897435033766094
Laryngeal cancer,881,United States,2.0,2.5903308951606117
Leukemia,63212,United States,11.2,185.8569767819439
Liver cancer,16445,United States,6.8,48.35186330410472
Lung cancer,31763,United States,31.9,93.39010240974632
Mesothelioma,4396,United States,0.4,12.925192525682235
Mouth cancer,30,United States,4.6,0.088206500402745
Multiple myeloma,13871,United States,4.8,40.7837455695492
Non-Hodgkin lymphoma,9799,United States,12.5,28.811183248216608
Ovarian cancer,19933,United States,7.3,58.60733908426387
Pancreatic cancer,16356,United States,8.6,48.090184019576576
Penile cancer,511,United States,0.53,1.5024507235267566
Prostate cancer,53262,United States,75.2,156.60182081503348
Rectal cancer,4582,United States,8.5,13.472072828179254
Salivary gland cancer,211,United States,0.85,0.6203857194993065
Skin cancer,49517,United States,79.8,145.5907093480908
Stomach cancer,1906,United States,4.1,5.604052992254399
Testicular cancer,1627,United States,5.5,4.783732538508871
Throat cancer,30,United States,3.39,0.088206500402745
Thyroid cancer,7397,United States,12.1,21.748782782636827
Uterine cancer,7003,United States,22.5,20.590337410680775
Vaginal cancer,264,United States,0.42,0.776217203544156
Vulvar cancer,515,United States,1.8,1.5142115902471225
Anal cancer,0,Moldova,0.18,0.0
Bladder cancer,1,Moldova,7.2,0.4199386889514131
Brain cancer,2,Moldova,6.2,0.8398773779028262
Breast cancer,13,Moldova,46.6,5.459202956368371
Cervical cancer,4,Moldova,14.2,1.6797547558056525
Colon cancer,1,Moldova,16.3,0.4199386889514131
Colorectal cancer,3,Moldova,27.5,1.2598160668542393
Esophageal cancer,0,Moldova,2.1,0.0
Gallbladder cancer,0,Moldova,0.31,0.0
Hodgkin lymphoma,2,Moldova,1.5,0.8398773779028262
Kaposi sarcoma,0,Moldova,0.06,0.0
Kidney cancer,2,Moldova,5.8,0.8398773779028262
Laryngeal cancer,1,Moldova,5.5,0.4199386889514131
Leukemia,3,Moldova,5.0,1.2598160668542393
Liver cancer,0,Moldova,10.1,0.0
Lung cancer,2,Moldova,22.3,0.8398773779028262
Mesothelioma,0,Moldova,0.04,0.0
Mouth cancer,0,Moldova,4.4,0.0
Multiple myeloma,1,Moldova,1.2,0.4199386889514131
Non-Hodgkin lymphoma,2,Moldova,5.8,0.8398773779028262
Ovarian cancer,2,Moldova,6.9,0.8398773779028262
Pancreatic cancer,0,Moldova,8.1,0.0
Penile cancer,0,Moldova,0.62,0.0
Prostate cancer,1,Moldova,34.6,0.4199386889514131
Rectal cancer,1,Moldova,11.0,0.4199386889514131
Salivary gland cancer,0,Moldova,0.21,0.0
Skin cancer,2,Moldova,24.1,0.8398773779028262
Stomach cancer,0,Moldova,9.6,0.0
Testicular cancer,0,Moldova,1.9,0.0
Throat cancer,0,Moldova,6.029999999999999,0.0
Thyroid cancer,0,Moldova,7.4,0.0
Uterine cancer,1,Moldova,15.2,0.4199386889514131
Vaginal cancer,0,Moldova,0.07,0.0
Vulvar cancer,0,Moldova,0.95,0.0
Anal cancer,0,Somalia,0.5,0.0
Bladder cancer,2,Somalia,2.3,0.10175527855507505
Brain cancer,0,Somalia,1.4,0.0
Breast cancer,3,Somalia,38.6,0.15263291783261257
Cervical cancer,4,Somalia,26.6,0.2035105571101501
Colon cancer,0,Somalia,5.2,0.0
Colorectal cancer,1,Somalia,9.2,0.05087763927753752
Esophageal cancer,3,Somalia,5.4,0.15263291783261257
Gallbladder cancer,0,Somalia,0.91,0.0
Hodgkin lymphoma,2,Somalia,0.74,0.10175527855507505
Kaposi sarcoma,0,Somalia,0.74,0.0
Kidney cancer,2,Somalia,2.0,0.10175527855507505
Laryngeal cancer,1,Somalia,1.2,0.05087763927753752
Leukemia,1,Somalia,4.5,0.05087763927753752
Liver cancer,5,Somalia,3.7,0.2543881963876876
Lung cancer,5,Somalia,3.5,0.2543881963876876
Mesothelioma,0,Somalia,0.01,0.0
Mouth cancer,0,Somalia,2.3,0.0
Multiple myeloma,0,Somalia,1.3,0.0
Non-Hodgkin lymphoma,1,Somalia,4.3,0.05087763927753752
Ovarian cancer,0,Somalia,7.0,0.0
Pancreatic cancer,0,Somalia,2.0,0.0
Penile cancer,0,Somalia,0.07,0.0
Prostate cancer,1,Somalia,18.5,0.05087763927753752
Rectal cancer,0,Somalia,3.5,0.0
Salivary gland cancer,0,Somalia,0.58,0.0
Skin cancer,0,Somalia,3.58,0.0
Stomach cancer,1,Somalia,5.0,0.05087763927753752
Testicular cancer,0,Somalia,0.37,0.0
Throat cancer,0,Somalia,2.0700000000000003,0.0
Thyroid cancer,1,Somalia,2.8,0.05087763927753752
Uterine cancer,0,Somalia,3.6,0.0
Vaginal cancer,0,Somalia,0.57,0.0
Vulvar cancer,0,Somalia,1.1,0.0
Anal cancer,1,Togo,0.77,0.12352544587127315
Bladder cancer,0,Togo,1.3,0.0
Brain cancer,1,Togo,0.79,0.12352544587127315
Breast cancer,14,Togo,32.9,1.7293562421978241
Cervical cancer,8,Togo,19.1,0.9882035669701852
Colon cancer,0,Togo,4.7,0.0
Colorectal cancer,3,Togo,7.5,0.3705763376138194
Esophageal cancer,2,Togo,3.8,0.2470508917425463
Gallbladder cancer,0,Togo,0.5,0.0
Hodgkin lymphoma,2,Togo,1.0,0.2470508917425463
Kaposi sarcoma,0,Togo,1.4,0.0
Kidney cancer,0,Togo,1.3,0.0
Laryngeal cancer,1,Togo,1.2,0.12352544587127315
Leukemia,5,Togo,2.1,0.6176272293563657
Liver cancer,5,Togo,4.3,0.6176272293563657
Lung cancer,5,Togo,1.9,0.6176272293563657
Mesothelioma,0,Togo,0.03,0.0
Mouth cancer,0,Togo,1.3,0.0
Multiple myeloma,0,Togo,0.71,0.0
Non-Hodgkin lymphoma,2,Togo,3.8,0.2470508917425463
Ovarian cancer,1,Togo,4.1,0.12352544587127315
Pancreatic cancer,2,Togo,1.5,0.2470508917425463
Penile cancer,0,Togo,0.29,0.0
Prostate cancer,7,Togo,31.3,0.8646781210989121
Rectal cancer,0,Togo,2.0,0.0
Salivary gland cancer,0,Togo,1.5,0.0
Skin cancer,15,Togo,4.7,1.8528816880690973
Stomach cancer,3,Togo,5.4,0.3705763376138194
Testicular cancer,0,Togo,0.38,0.0
Throat cancer,0,Togo,1.54,0.0
Thyroid cancer,2,Togo,0.99,0.2470508917425463
Uterine cancer,2,Togo,5.6,0.2470508917425463
Vaginal cancer,0,Togo,0.68,0.0
Vulvar cancer,1,Togo,0.74,0.12352544587127315
Anal cancer,0,United Arab Emirates,0.21,0.0
Bladder cancer,13,United Arab Emirates,6.1,1.2173930632568672
Brain cancer,30,United Arab Emirates,2.1,2.8093686075158475
Breast cancer,318,United Arab Emirates,57.1,29.779307239667986
Cervical cancer,58,United Arab Emirates,5.7,5.4314459745306385
Colon cancer,33,United Arab Emirates,7.2,3.0903054682674322
Colorectal cancer,103,United Arab Emirates,11.5,9.645498885804411
Esophageal cancer,2,United Arab Emirates,0.97,0.1872912405010565
Gallbladder cancer,1,United Arab Emirates,0.39,0.09364562025052825
Hodgkin lymphoma,14,United Arab Emirates,1.4,1.3110386835073955
Kaposi sarcoma,2,United Arab Emirates,0.11,0.1872912405010565
Kidney cancer,19,United Arab Emirates,2.7,1.7792667847600367
Laryngeal cancer,2,United Arab Emirates,1.4,0.1872912405010565
Leukemia,61,United Arab Emirates,5.6,5.712382835282224
Liver cancer,51,United Arab Emirates,2.7,4.775926632776941
Lung cancer,70,United Arab Emirates,6.2,6.5551934175369775
Mesothelioma,9,United Arab Emirates,0.22,0.8428105822547542
Mouth cancer,0,United Arab Emirates,1.8,0.0
Multiple myeloma,14,United Arab Emirates,1.5,1.3110386835073955
Non-Hodgkin lymphoma,12,United Arab Emirates,4.0,1.123747443006339
Ovarian cancer,23,United Arab Emirates,5.4,2.1538492657621497
Pancreatic cancer,19,United Arab Emirates,2.4,1.7792667847600367
Penile cancer,0,United Arab Emirates,0.11,0.0
Prostate cancer,41,United Arab Emirates,13.8,3.8394704302716582
Rectal cancer,7,United Arab Emirates,4.1,0.6555193417536977
Salivary gland cancer,0,United Arab Emirates,0.15,0.0
Skin cancer,50,United Arab Emirates,2.15,4.6822810125264125
Stomach cancer,2,United Arab Emirates,3.9,0.1872912405010565
Testicular cancer,2,United Arab Emirates,0.57,0.1872912405010565
Throat cancer,0,United Arab Emirates,0.7400000000000001,0.0
Thyroid cancer,22,United Arab Emirates,5.4,2.0602036455116215
Uterine cancer,9,United Arab Emirates,10.3,0.8428105822547542
Vaginal cancer,1,United Arab Emirates,0.11,0.09364562025052825
Vulvar cancer,1,United Arab Emirates,0.1,0.09364562025052825
Anal cancer,0,Jamaica,0.65,0.0
Bladder cancer,0,Jamaica,3.0,0.0
Brain cancer,2,Jamaica,2.1,0.7078282978428225
Breast cancer,41,Jamaica,71.1,14.51048010577786
Cervical cancer,19,Jamaica,20.4,6.724368829506814
Colon cancer,5,Jamaica,14.8,1.769570744607056
Colorectal cancer,13,Jamaica,20.2,4.600883935978346
Esophageal cancer,0,Jamaica,1.9,0.0
Gallbladder cancer,0,Jamaica,1.1,0.0
Hodgkin lymphoma,1,Jamaica,0.55,0.35391414892141126
Kaposi sarcoma,0,Jamaica,0.0,0.0
Kidney cancer,8,Jamaica,1.3,2.83131319137129
Laryngeal cancer,0,Jamaica,1.5,0.0
Leukemia,19,Jamaica,5.1,6.724368829506814
Liver cancer,3,Jamaica,2.9,1.0617424467642338
Lung cancer,8,Jamaica,14.0,2.83131319137129
Mesothelioma,0,Jamaica,0.06,0.0
Mouth cancer,0,Jamaica,0.81,0.0
Multiple myeloma,7,Jamaica,3.8,2.477399042449879
Non-Hodgkin lymphoma,2,Jamaica,6.9,0.7078282978428225
Ovarian cancer,4,Jamaica,5.5,1.415656595685645
Pancreatic cancer,0,Jamaica,3.7,0.0
Penile cancer,2,Jamaica,0.96,0.7078282978428225
Prostate cancer,52,Jamaica,85.7,18.403535743913384
Rectal cancer,1,Jamaica,4.7,0.35391414892141126
Salivary gland cancer,0,Jamaica,0.4,0.0
Skin cancer,6,Jamaica,2.26,2.1234848935284676
Stomach cancer,1,Jamaica,6.9,0.35391414892141126
Testicular cancer,0,Jamaica,0.29,0.0
Throat cancer,0,Jamaica,1.4500000000000002,0.0
Thyroid cancer,1,Jamaica,3.1,0.35391414892141126
Uterine cancer,2,Jamaica,25.4,0.7078282978428225
Vaginal cancer,0,Jamaica,0.31,0.0
Vulvar cancer,1,Jamaica,0.37,0.35391414892141126
Anal cancer,0,Sierra Leone,0.04,0.0
Bladder cancer,1,Sierra Leone,0.09,0.11016017178817829
Brain cancer,1,Sierra Leone,0.01,0.11016017178817829
Breast cancer,14,Sierra Leone,7.0,1.542242405034496
Cervical cancer,15,Sierra Leone,16.5,1.6524025768226744
Colon cancer,0,Sierra Leone,0.07,0.0
Colorectal cancer,7,Sierra Leone,0.24,0.771121202517248
Esophageal cancer,0,Sierra Leone,0.01,0.0
Gallbladder cancer,0,Sierra Leone,0.01,0.0
Hodgkin lymphoma,0,Sierra Leone,0.0,0.0
Kaposi sarcoma,0,Sierra Leone,0.0,0.0
Kidney cancer,1,Sierra Leone,0.04,0.11016017178817829
Laryngeal cancer,0,Sierra Leone,0.0,0.0
Leukemia,2,Sierra Leone,0.05,0.22032034357635658
Liver cancer,0,Sierra Leone,5.9,0.0
Lung cancer,0,Sierra Leone,1.3,0.0
Mesothelioma,0,Sierra Leone,0.0,0.0
Mouth cancer,0,Sierra Leone,0.04,0.0
Multiple myeloma,0,Sierra Leone,0.0,0.0
Non-Hodgkin lymphoma,0,Sierra Leone,0.64,0.0
Ovarian cancer,0,Sierra Leone,2.7,0.0
Pancreatic cancer,0,Sierra Leone,0.65,0.0
Penile cancer,0,Sierra Leone,0.0,0.0
Prostate cancer,1,Sierra Leone,21.2,0.11016017178817829
Rectal cancer,0,Sierra Leone,0.12,0.0
Salivary gland cancer,0,Sierra Leone,0.0,0.0
Skin cancer,3,Sierra Leone,0.07,0.3304805153645349
Stomach cancer,0,Sierra Leone,2.6,0.0
Testicular cancer,0,Sierra Leone,0.0,0.0
Throat cancer,0,Sierra Leone,0.0,0.0
Thyroid cancer,0,Sierra Leone,0.04,0.0
Uterine cancer,0,Sierra Leone,0.06,0.0
Vaginal cancer,0,Sierra Leone,0.0,0.0
Vulvar cancer,0,Sierra Leone,0.0,0.0
Anal cancer,0,Turkmenistan,0.7,0.0
Bladder cancer,0,Turkmenistan,2.9,0.0
Brain cancer,0,Turkmenistan,4.3,0.0
Breast cancer,2,Turkmenistan,31.1,0.2833727764623771
Cervical cancer,0,Turkmenistan,14.1,0.0
Colon cancer,0,Turkmenistan,2.1,0.0
Colorectal cancer,0,Turkmenistan,5.9,0.0
Esophageal cancer,0,Turkmenistan,7.7,0.0
Gallbladder cancer,0,Turkmenistan,0.53,0.0
Hodgkin lymphoma,0,Turkmenistan,0.75,0.0
Kaposi sarcoma,0,Turkmenistan,0.05,0.0
Kidney cancer,0,Turkmenistan,3.8,0.0
Laryngeal cancer,0,Turkmenistan,1.2,0.0
Leukemia,0,Turkmenistan,3.7,0.0
Liver cancer,0,Turkmenistan,6.2,0.0
Lung cancer,0,Turkmenistan,9.5,0.0
Mesothelioma,0,Turkmenistan,0.02,0.0
Mouth cancer,0,Turkmenistan,2.8,0.0
Multiple myeloma,0,Turkmenistan,1.1,0.0
Non-Hodgkin lymphoma,0,Turkmenistan,1.3,0.0
Ovarian cancer,1,Turkmenistan,4.5,0.14168638823118854
Pancreatic cancer,0,Turkmenistan,2.6,0.0
Penile cancer,0,Turkmenistan,0.0,0.0
Prostate cancer,0,Turkmenistan,6.1,0.0
Rectal cancer,0,Turkmenistan,3.1,0.0
Salivary gland cancer,0,Turkmenistan,0.2,0.0
Skin cancer,0,Turkmenistan,5.57,0.0
Stomach cancer,0,Turkmenistan,12.1,0.0
Testicular cancer,0,Turkmenistan,2.0,0.0
Throat cancer,0,Turkmenistan,2.44,0.0
Thyroid cancer,0,Turkmenistan,1.3,0.0
Uterine cancer,1,Turkmenistan,5.4,0.14168638823118854
Vaginal cancer,0,Turkmenistan,0.25,0.0
Vulvar cancer,0,Turkmenistan,0.54,0.0
Anal cancer,1,El Salvador,0.25,0.1658381393226109
Bladder cancer,0,El Salvador,1.2,0.0
Brain cancer,0,El Salvador,3.9,0.0
Breast cancer,3,El Salvador,39.7,0.4975144179678327
Cervical cancer,4,El Salvador,15.2,0.6633525572904436
Colon cancer,2,El Salvador,6.4,0.3316762786452218
Colorectal cancer,3,El Salvador,8.7,0.4975144179678327
Esophageal cancer,0,El Salvador,1.0,0.0
Gallbladder cancer,0,El Salvador,1.0,0.0
Hodgkin lymphoma,8,El Salvador,0.88,1.3267051145808872
Kaposi sarcoma,0,El Salvador,0.04,0.0
Kidney cancer,0,El Salvador,2.1,0.0
Laryngeal cancer,1,El Salvador,0.59,0.1658381393226109
Leukemia,19,El Salvador,7.7,3.150924647129607
Liver cancer,1,El Salvador,5.6,0.1658381393226109
Lung cancer,1,El Salvador,4.7,0.1658381393226109
Mesothelioma,0,El Salvador,0.0,0.0
Mouth cancer,0,El Salvador,1.2,0.0
Multiple myeloma,9,El Salvador,0.78,1.4925432539034982
Non-Hodgkin lymphoma,5,El Salvador,2.5,0.8291906966130546
Ovarian cancer,1,El Salvador,4.3,0.1658381393226109
Pancreatic cancer,0,El Salvador,2.6,0.0
Penile cancer,0,El Salvador,0.83,0.0
Prostate cancer,1,El Salvador,41.9,0.1658381393226109
Rectal cancer,2,El Salvador,2.0,0.3316762786452218
Salivary gland cancer,0,El Salvador,0.45,0.0
Skin cancer,0,El Salvador,2.64,0.0
Stomach cancer,0,El Salvador,8.2,0.0
Testicular cancer,0,El Salvador,1.2,0.0
Throat cancer,0,El Salvador,0.37,0.0
Thyroid cancer,3,El Salvador,2.4,0.4975144179678327
Uterine cancer,0,El Salvador,2.9,0.0
Vaginal cancer,0,El Salvador,0.17,0.0
Vulvar cancer,0,El Salvador,0.48,0.0
Anal cancer,2,Estonia,0.69,1.4598593425523452
Bladder cancer,4,Estonia,9.4,2.9197186851046903
Brain cancer,23,Estonia,6.2,16.788382439351967
Breast cancer,51,Estonia,63.1,37.2264132350848
Cervical cancer,41,Estonia,11.8,29.927116522323075
Colon cancer,10,Estonia,20.0,7.299296712761725
Colorectal cancer,25,Estonia,31.8,18.248241781904312
Esophageal cancer,0,Estonia,3.5,0.0
Gallbladder cancer,0,Estonia,0.72,0.0
Hodgkin lymphoma,1,Estonia,2.4,0.7299296712761726
Kaposi sarcoma,0,Estonia,0.0,0.0
Kidney cancer,7,Estonia,10.5,5.109507698933208
Laryngeal cancer,1,Estonia,2.3,0.7299296712761726
Leukemia,21,Estonia,9.6,15.328523096799623
